link,location,link_loc,time,rx_gbs,tx_gbs
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-11 13:00:00,6.964370691,1.7612796560000001
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-11 14:00:00,14.291413,3.713516741
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-11 15:00:00,14.768595492,3.871222577
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-11 16:00:00,16.396908744,3.9244190800000003
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-11 17:00:00,17.442549723,4.851005138
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-11 18:00:00,17.151173522,3.5173668
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-11 19:00:00,13.95989939,4.304510408
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-11 20:00:00,11.042074292999999,4.121397728
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-11 21:00:00,7.506632488,3.442332912
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-11 22:00:00,4.492714469,2.711627338
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-11 23:00:00,2.852102772,2.4002862780000003
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 00:00:00,2.001746699,2.03384912
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 01:00:00,2.539055554,1.923095258
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 02:00:00,1.464157249,1.821603185
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 03:00:00,1.629249536,1.702595008
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 04:00:00,1.4929227680000001,1.41782168
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 05:00:00,2.424011807,1.3954211189999999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 06:00:00,1.70542634,1.69707068
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 07:00:00,1.16862245,2.805220494
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 08:00:00,1.145489475,1.867423778
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 09:00:00,1.445695704,1.7085977940000001
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 10:00:00,1.611736138,2.456698879
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 11:00:00,3.707130366,2.266404464
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 12:00:00,7.9122557780000005,3.2586209569999998
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 13:00:00,13.436089665,4.698417813
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 14:00:00,16.505198361,4.537265212
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 15:00:00,19.389613463,6.021857179
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 16:00:00,18.501642304,4.841029976
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 17:00:00,20.129862307,5.453842163
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 18:00:00,18.583831286,5.102239043
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 19:00:00,18.211827172,5.121902213
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 20:00:00,15.847773936,5.610850746
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 21:00:00,11.749592317,3.979195646
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 22:00:00,6.900424522,3.3346293940000002
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-12 23:00:00,3.718753406,2.4901415399999998
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 00:00:00,2.0756972830000002,2.817841164
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 01:00:00,2.250491759,1.4437817259999999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 02:00:00,2.338944593,2.022659096
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 03:00:00,1.5394617510000002,2.217357776
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 04:00:00,1.602164283,2.1915788419999997
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 05:00:00,1.348512181,1.92345594
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 06:00:00,1.436037444,2.47406254
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 07:00:00,1.922454978,2.301985875
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 08:00:00,1.073651127,2.807223735
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 09:00:00,1.145678208,1.963089634
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 10:00:00,1.764879349,2.1985404170000002
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 11:00:00,4.245997412,2.050123649
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 12:00:00,9.142625246,3.7568693140000002
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 13:00:00,15.539822865,4.33645307
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 14:00:00,16.389686578,5.062628823
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 15:00:00,19.110383402,5.800171258
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 16:00:00,17.145982618,4.774994067
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 17:00:00,17.640667894,4.882788472
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 18:00:00,17.415351547,4.856282728
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 19:00:00,15.32179194,4.686411371
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 20:00:00,13.179172746999999,4.4260992
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 21:00:00,10.162551402,2.460029753
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 22:00:00,5.266012457,2.142463094
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-13 23:00:00,2.67268922,1.816807314
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 00:00:00,1.887302061,2.081113202
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 01:00:00,2.562369182,2.244073161
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 02:00:00,2.847031108,2.120122524
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 03:00:00,2.632282275,1.634123899
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 04:00:00,2.175888153,1.709272585
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 05:00:00,1.598553222,1.833623192
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 06:00:00,1.587057595,2.102998376
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 07:00:00,1.30292907,1.7814504389999999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 08:00:00,1.021374557,1.6821949090000001
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 09:00:00,1.070300671,1.628626831
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 10:00:00,1.363219001,1.187308572
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 11:00:00,2.705112529,1.210951333
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 12:00:00,6.7255720430000006,2.37877238
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 13:00:00,11.459187214,3.252607335
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 14:00:00,15.949793499,4.540316353
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 15:00:00,13.688004357,3.86125439
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 16:00:00,15.888756207,3.959048517
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 17:00:00,16.869108053,3.31095598
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 18:00:00,17.697007305,4.092583028
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 19:00:00,14.350624979000001,3.975201908
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 20:00:00,13.116113454,3.895371922
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 21:00:00,9.269208444,3.150711636
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 22:00:00,6.062098708,2.107509959
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-14 23:00:00,3.0256797829999997,1.642276362
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 00:00:00,1.843718049,0.976798837
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 01:00:00,1.626062314,1.065905432
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 02:00:00,1.640647001,1.20469294
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 03:00:00,1.487739724,1.229890283
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 04:00:00,1.316666139,0.923653025
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 05:00:00,0.963773553,1.063502946
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 06:00:00,0.898676655,1.282715794
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 07:00:00,0.805538239,0.8693466059999999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 08:00:00,0.859525942,1.1399593860000001
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 09:00:00,1.00520161,1.230867954
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 10:00:00,0.973166051,1.114616715
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 11:00:00,2.0308531160000003,1.198590686
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 12:00:00,3.935759871,1.5611749990000001
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 13:00:00,7.750111726,2.218283038
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 14:00:00,6.608477902,2.385371645
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 15:00:00,7.679703671,2.441355262
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 16:00:00,8.49900243,3.387394671
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 17:00:00,7.701470869,2.801487546
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 18:00:00,9.042141482,3.531727931
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 19:00:00,6.261164456,3.7611819520000003
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 20:00:00,5.32650151,2.939841784
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 21:00:00,4.662612208,2.455662895
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 22:00:00,3.08808181,3.798764223
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-15 23:00:00,1.918516489,1.868833965
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 00:00:00,1.454714069,1.656778404
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 01:00:00,1.102117634,1.709680629
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 02:00:00,1.25185718,1.661406314
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 03:00:00,1.057153184,1.3676056189999999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 04:00:00,1.098463655,1.217087776
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 05:00:00,0.785275214,0.87290048
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 06:00:00,0.785925876,0.942288839
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 07:00:00,0.850063681,0.7787892940000001
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 08:00:00,0.782659456,0.762732025
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 09:00:00,0.542688065,1.007150986
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 10:00:00,0.696197451,0.444907007
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 11:00:00,0.663422508,0.401106031
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 12:00:00,0.989240535,0.504063282
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 13:00:00,1.215415094,0.60919551
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 14:00:00,1.403629776,0.808861602
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 15:00:00,1.6169469639999998,0.744870667
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 16:00:00,1.711284539,0.752417999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 17:00:00,1.268230935,0.9455639039999999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 18:00:00,1.425283781,0.589353829
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 19:00:00,1.408444646,0.688605888
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 20:00:00,1.21414748,0.567744225
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 21:00:00,0.952893555,0.9793122790000001
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 22:00:00,0.837002935,0.58551693
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-16 23:00:00,0.887924228,0.656496585
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 00:00:00,0.68477135,0.493613719
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 01:00:00,0.8345882689999999,0.543524986
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 02:00:00,0.886512628,0.644034463
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 03:00:00,0.833196751,0.43192576699999996
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 04:00:00,0.137967817,0.06629956
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 05:00:00,0.0,0.0
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 06:00:00,0.0,0.0
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 07:00:00,0.0,0.0
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 08:00:00,0.0,0.0
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 09:00:00,0.0,0.0
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 10:00:00,0.0,0.0
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 11:00:00,0.0,0.0
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 12:00:00,0.0,0.0
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 13:00:00,0.416351352,0.454235141
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 14:00:00,0.669154377,0.6982739649999999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 15:00:00,0.784710066,0.6129359839999999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 16:00:00,0.643327024,0.517803175
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 17:00:00,0.710703863,0.41746094899999997
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 18:00:00,1.062785436,0.676704001
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 19:00:00,0.988287207,0.487117088
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 20:00:00,0.7765708769999999,0.742397352
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 21:00:00,0.67211276,0.751821404
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 22:00:00,0.586543971,0.591913322
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-17 23:00:00,0.686182022,0.690034468
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 00:00:00,0.708327452,0.579443681
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 01:00:00,0.691637435,0.427693449
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 02:00:00,0.676268086,0.562800655
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 03:00:00,0.626654148,0.783696333
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 04:00:00,0.78981719,0.725774938
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 05:00:00,0.766154275,0.7779467449999999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 06:00:00,0.625749369,1.158205279
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 07:00:00,0.731654974,1.17325667
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 08:00:00,0.693356773,1.023405276
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 09:00:00,0.58825331,0.925870197
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 10:00:00,1.418555015,1.070052356
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 11:00:00,2.420377672,1.2416099520000001
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 12:00:00,5.925878305,1.7353861849999999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 13:00:00,9.086182979,3.04994581
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 14:00:00,10.889269961,3.825106384
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 15:00:00,10.577554338999999,4.281638417
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 16:00:00,14.024883703,3.842610829
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 17:00:00,10.957550404,4.374028576
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 18:00:00,10.052734543,4.172028469
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 19:00:00,8.596790649999999,4.37072079
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 20:00:00,7.672641285,3.750957497
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 21:00:00,5.078187741,3.1515902660000004
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 22:00:00,2.91899691,3.126848739
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-18 23:00:00,1.915065477,2.093945351
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 00:00:00,1.829817141,2.73812555
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 01:00:00,1.25431533,2.077266581
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 02:00:00,0.944677217,2.36230446
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 03:00:00,1.21275191,2.362494652
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 04:00:00,0.952171914,1.976116239
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 05:00:00,0.949958435,1.833105951
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 06:00:00,3.222876254,2.164737662
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 07:00:00,1.4201055249999999,2.268754623
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 08:00:00,0.807127914,2.721767999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 09:00:00,1.279390885,2.742616774
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 10:00:00,1.153273665,2.530980669
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 11:00:00,3.714667651,2.562242463
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 12:00:00,8.144214518,3.641540249
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 13:00:00,12.85690794,4.585277887
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 14:00:00,16.849699145,5.245683966
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 15:00:00,20.251751639,6.617712754
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 16:00:00,18.2330441,5.959377738
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 17:00:00,19.14762508,6.117018833
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 18:00:00,18.691420914,6.3431925069999995
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 19:00:00,15.984729932,6.014051352999999
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 20:00:00,14.253717246,5.467721291
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 21:00:00,12.628429753999999,5.300387433
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 22:00:00,6.46310786,4.023700628
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-19 23:00:00,3.175297599,2.731875378
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 00:00:00,2.210967785,1.8829175310000001
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 01:00:00,2.820718818,2.6410730190000002
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 02:00:00,1.7134567040000002,1.786922646
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 03:00:00,1.256420741,2.531453585
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 04:00:00,1.440636618,2.210089473
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 05:00:00,1.2326832460000001,2.068194222
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 06:00:00,1.043690007,1.798650641
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 07:00:00,0.938366573,2.4482502779999997
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 08:00:00,1.020377317,2.503320906
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 09:00:00,0.969298946,1.844632003
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 10:00:00,1.550370426,2.706110363
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 11:00:00,2.9528364170000003,2.720804406
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 12:00:00,9.29619799,3.869779577
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 13:00:00,16.659568303,5.163760903
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 14:00:00,19.362741151,5.6506721540000004
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 15:00:00,25.914806977999998,6.393431137
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 16:00:00,18.56814142,6.418762487
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 17:00:00,22.084456784,7.038888002
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 18:00:00,21.151150188,7.70328428
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 19:00:00,18.351873955,6.494010554
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 20:00:00,14.386241268,7.1411994839999995
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 21:00:00,10.250925993,5.5449128309999995
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 22:00:00,5.383767713,4.243653081
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-20 23:00:00,3.105302364,3.404731123
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 00:00:00,2.008676206,2.8587864950000004
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 01:00:00,1.72416287,2.619611292
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 02:00:00,2.039249603,2.054638218
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 03:00:00,1.499106963,1.983434154
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 04:00:00,1.62861403,2.221996018
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 05:00:00,1.159717709,2.219246399
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 06:00:00,1.011453184,2.273418211
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 07:00:00,0.827998547,2.195443964
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 08:00:00,1.10142584,2.028851837
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 09:00:00,1.176240066,1.907538079
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 10:00:00,1.9433085170000002,2.7278104599999997
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 11:00:00,3.853056694,2.229593744
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 12:00:00,8.848226377,2.9552585380000003
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 13:00:00,13.649291064,3.2810541520000003
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 14:00:00,15.981442536,4.237993078
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 15:00:00,19.357244777,5.281778608
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 16:00:00,18.222299649,4.770981776
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 17:00:00,18.854707026,6.969501063
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 18:00:00,18.620256036,5.098987113
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 19:00:00,15.998503993,4.92518203
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 20:00:00,14.850727342999999,4.548335794
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 21:00:00,9.450318782,3.497341741
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 22:00:00,6.428557171,2.516958851
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-21 23:00:00,3.399883296,2.077977217
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 00:00:00,1.957052021,1.554690458
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 01:00:00,2.451102766,1.792992864
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 02:00:00,1.60077793,1.396977569
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 03:00:00,1.262873284,1.372023458
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 04:00:00,1.430209056,1.482838002
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 05:00:00,1.208462332,1.559416263
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 06:00:00,0.9978328830000001,2.025628038
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 07:00:00,1.029705895,1.502000485
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 08:00:00,0.999441904,1.776988675
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 09:00:00,0.990287168,1.709419691
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 10:00:00,1.229234641,1.881956344
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 11:00:00,1.98378037,2.033718512
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 12:00:00,3.828382147,3.026097453
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 13:00:00,3.961529217,2.000907159
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 14:00:00,6.586473349,3.538303116
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 15:00:00,7.8979611389999995,3.28227458
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 16:00:00,7.800596702,3.343482616
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 17:00:00,7.316833036,2.735394812
CenturyLink,US-DA3,CenturyLink_US-DA3,2024-03-22 18:00:00,7.604866125,3.431908722
